,postal_code,city_name,longitude,latitude,lowercase,nis_code
0,1060,Saint-Gilles,4.345668,50.8267409,saintgilles,21013
1,1080,Molenbeek-Saint-Jean,4.3227779,50.8543551,molenbeeksaintjean,21012
2,1083,Ganshoren,4.3175103,50.8712396,ganshoren,21008
3,1120,Neder-Over-Heembeek,4.3904888684211,50.89779605,nederoverheembeek,21004
4,1300,Wavre,4.607744,50.7164189,wavre,25112
5,1301,Bierges,4.5894025,50.7111796,bierges,25112
6,1320,L'ecluse,4.8320079,50.7717493,l'ecluse,25005
7,1340,Ottignies,4.5690502,50.666357,ottignies,25121
8,1348,Louvain-La-Neuve,4.6141567317211,50.6741689,louvainlaneuve,25121
9,1350,Orp-Le-Grand,4.9912852,50.7034875,orplegrand,25120
10,1357,Hélécine,4.9822395,50.7514034,helecine,25118
11,1357,Linsmeau,5.0030144,50.7322517,linsmeau,25118
12,1367,Autre-Eglise,4.9249295,50.6631583,autreeglise,25122
13,1390,Grez-Doiceau,4.6962324,50.7386182,grezdoiceau,25037
14,1420,Braine-L'alleud,4.3548145440335,50.6940942,brainel'alleud,25014
15,1440,Wauthier-Braine,4.3133036337455,50.68083185,wauthierbraine,25015
16,1450,Saint-Géry,4.6202848419069,50.57660545,saintgery,25117
17,1457,Nil-Saint-Vincent-Saint-Martin,4.6743285,50.6407147,nilsaintvincentsaintmartin,25124
18,1457,Walhain,4.6952724,50.6182838,walhain,25124
19,1457,Walhain-Saint-Paul,4.6952241,50.6167794,walhainsaintpaul,25124
20,1460,Ittre,4.2611675641255,50.6463367,ittre,25044
21,1471,Loupoigne,4.4319644959116,50.5929226,loupoigne,25031
22,1480,Tubize,4.204696,50.69302,tubize,25105
23,1570,Galmaarden,3.9709983,50.7527192,galmaarden,23023
24,1601,Ruisbroek,4.298610469732,50.7848617,ruisbroek,23077
25,1652,Alsemberg,4.3281703413079,50.7449476,alsemberg,23003
26,1673,Beert,4.1853449364222,50.7354888,beert,23064
27,1730,Asse,4.1804375072845,50.913594,asse,23002
28,1730,Kobbegem,4.2496669,50.9091629,kobbegem,23002
29,1731,Zellik,4.2744185,50.8842475,zellik,23002
30,1750,Sint-Kwintens-Lennik,4.1456163063499,50.81145495,sintkwintenslennik,23104
31,1755,Kester,4.1212845,50.7631284,kester,23024
32,1755,Oetingen,4.0614624,50.7720719,oetingen,23024
33,1760,Pamel,4.0820664787057,50.83471975,pamel,23097
34,1760,Strijtem,4.1145703,50.8405541,strijtem,23097
35,1770,Liedekerke,4.0860754,50.8711313,liedekerke,23044
36,1831,Diegem,4.4365042,50.8945555,diegem,23047
37,1860,Meise,4.3287322,50.9341625,meise,23050
38,1880,Nieuwenrode,4.3512293,50.9799835,nieuwenrode,23039
39,1910,Nederokkerzeel,4.5645096,50.9190127,nederokkerzeel,23038
40,1930,Nossegem,4.5081025949464,50.88499735,nossegem,23094
41,1930,Zaventem,4.4745515,50.8804355,zaventem,23094
42,1933,Sterrebeek,4.5157438438279,50.85395875,sterrebeek,23094
43,1982,Elewijt,4.5075638918541,50.96953845,elewijt,23096
44,2000,Antwerpen,4.3997081,51.2211097,antwerpen,11002
45,2050,Antwerpen,4.3997081,51.2211097,antwerpen,11002
46,2180,Ekeren,4.4322870782182,51.2842045,ekeren,11002
47,2200,Herentals,4.83464460985,51.1855514,herentals,13011
48,2242,Pulderbos,4.7033852099385,51.2257319,pulderbos,11054
49,2243,Pulle,4.6975445276147,51.2011609,pulle,11054
50,2275,Gierle,4.8676797,51.26758,gierle,13019
51,2275,Lille,4.8242404,51.238218,lille,13019
52,2322,Minderhout,4.8070790487489,51.43155825,minderhout,13014
53,2330,Merksplas,4.8627541,51.3580597,merksplas,13023
54,2370,Arendonk,5.0864557,51.3202315,arendonk,13001
55,2380,Ravels,5.0198122919518,51.3808625,ravels,13035
56,2430,Vorst,5.0188161,51.0790117,vorst,13053
57,2431,Varendonk,4.9552253,51.0801317,varendonk,13053
58,2450,Meerhout,5.0772388,51.1317433,meerhout,13021
59,2470,Retie,5.0843883,51.2675862,retie,13036
60,2491,Olmen,5.1648214462792,51.13368515,olmen,13003
61,2500,Lier,4.5696516,51.131069,lier,12021
62,2560,Kessel,4.6393456001407,51.14453105,kessel,12026
63,2560,Nijlen,4.6709517317049,51.1611887,nijlen,12026
64,2590,Berlaar,4.6640387634597,51.10303735,berlaar,12002
65,2620,Hemiksem,4.3420555,51.1442105,hemiksem,11018
66,2800,Mechelen,4.471321199996,51.02803335,mechelen,12025
67,2811,Hombeek,4.4211910518318,51.01166405,hombeek,12025
68,2820,Bonheiden,4.5378217779072,51.0261294,bonheiden,12005
69,2820,Rijmenam,4.5842221,51.0010818,rijmenam,12005
70,2830,Blaasveld,4.3723517,51.0565194,blaasveld,12040
71,2830,Heindonk,4.4066584,51.0670264,heindonk,12040
72,2830,Tisselt,4.3598407,51.033992,tisselt,12040
73,2830,Willebroek,4.3572324644033,51.0626964,willebroek,12040
74,2840,Reet,4.4058899586301,51.1044854,reet,11037
75,2850,Boom,4.3667216,51.0873789,boom,11005
76,2861,Onze-Lieve-Vrouw-Waver,4.5799614,51.0624913,onzelievevrouwwaver,12035
77,2870,Breendonk,4.3136108625549,51.0452687,breendonk,12041
78,2920,Kalmthout,4.4763255,51.3832723,kalmthout,11022
79,2940,Hoevenen,4.4046996,51.3066168,hoevenen,11044
80,2970,'s Gravenwezel,4.5556038,51.2624856,'sgravenwezel,11039
81,3010,Kessel Lo,4.7307614946269,50.88991545,kessello,24062
82,3020,Herent,4.672714,50.9079329,herent,24038
83,3040,Neerijse,4.6290291125613,50.81115135,neerijse,24045
84,3070,Kortenberg,4.5364707039624,50.88326665,kortenberg,24055
85,3078,Meerbeek,4.5972692536847,50.8782935,meerbeek,24055
86,3080,Tervuren,4.5144027,50.8227718,tervuren,24104
87,3150,Tildonk,4.6595165776069,50.94081955,tildonk,24033
88,3200,Gelrode,4.8042730440984,50.9670761,gelrode,24001
89,3220,Sint-Pieters-Rode,4.8291872982184,50.9208131,sintpietersrode,24043
90,3300,Bost,4.9339239586832,50.7846322,bost,24107
91,3300,Oorbeek,4.9137602382894,50.79215565,oorbeek,24107
92,3300,Vissenaken,4.9111431209758,50.84379005,vissenaken,24107
93,3350,Linter,5.0409717,50.8291537,linter,24133
94,3350,Melkwezer,5.0585292480567,50.8249402,melkwezer,24133
95,3360,Korbeek-Lo,4.7561775068454,50.86176115,korbeeklo,24011
96,3380,Bunsbeek,4.9601107928553,50.8510351,bunsbeek,24137
97,3384,Attenrode,4.9167554140969,50.8694607,attenrode,24137
98,3391,Meensel-Kiezegem,4.9173431325348,50.8950541,meenselkiezegem,24135
99,3400,Ezemaal,4.997333783131,50.7766242,ezemaal,24059
100,3400,Rumsdorp,5.0695564232804,50.76917005,rumsdorp,24059
101,3440,Helen-Bos,5.0802259143417,50.83603965,helenbos,24130
102,3471,Hoeleden,5.0014628020046,50.8668096,hoeleden,24054
103,3510,Kermt,5.2509784643733,50.9524495,kermt,71022
104,3530,Houthalen-Helchteren,5.3713044,51.0281818,houthalenhelchteren,72039
105,3540,Herk-De-Stad,5.1884301868953,50.9222911,herkdestad,71024
106,3540,Schulen,5.171672949688,50.9533364,schulen,71024
107,3580,Beringen,5.2208090823008,51.0502026,beringen,71004
108,3620,Gellik,5.6091315,50.8839456,gellik,73042
109,3620,Neerharen,5.680982,50.907778,neerharen,73042
110,3630,Mechelen-Aan-De-Maas,5.6456979557208,50.9764002,mechelenaandemaas,73107
111,3631,Boorsem,5.7147232,50.9408858,boorsem,73107
112,3640,Kinrooi,5.7414564606985,51.14313325,kinrooi,72018
113,3670,Ellikom,5.5289463613944,51.1303479,ellikom,72042
114,3670,Neerglabbeek,5.6181697688959,51.09677995,neerglabbeek,72042
115,3690,Zutendaal,5.5725548,50.9318992,zutendaal,71067
116,3700,Lauw,5.4147831,50.7399124,lauw,73083
117,3700,Neerrepen,5.4449386,50.8121319,neerrepen,73083
118,3700,Piringen,5.4198462,50.7873928,piringen,73083
119,3700,Vreren,5.495696,50.7520293,vreren,73083
120,3700,Widooie,5.409701,50.7719092,widooie,73083
121,3717,Herstappe,5.4260923,50.7273829,herstappe,73028
122,3723,Guigoven,5.4005632276197,50.84255235,guigoven,73040
123,3724,Vliermaal,5.4259091735787,50.8326029,vliermaal,73040
124,3730,Werm,5.4804957,50.8335665,werm,73032
125,3740,Grote-Spouwen,5.5538483,50.832524,grotespouwen,73006
126,3770,Membruggen,5.5391564,50.8178133,membruggen,73066
127,3770,Vlijtingen,5.5895873,50.8329146,vlijtingen,73066
128,3790,Fouron-Saint-Martin,5.8429342279842,50.74087835,fouronsaintmartin,73109
129,3790,Fourons,5.839052712207,50.7465898,fourons,73109
130,3792,Fouron-Saint-Pierre,5.8242427123549,50.72830265,fouronsaintpierre,73109
131,3793,Teuven,5.8695304694514,50.75322225,teuven,73109
132,3800,Zepperen,5.2579163290148,50.840318,zepperen,71053
133,3831,Herten,5.3322359627296,50.82704785,herten,73098
134,3840,Broekom,5.3324575,50.7819071,broekom,73009
135,3840,Kolmont,5.4206775,50.8027416,kolmont,73083
136,3840,Kuttekoven,5.3310338354044,50.8140833,kuttekoven,73009
137,3850,Binderveld,5.1684479293466,50.86548295,binderveld,71045
138,3850,Kozen,5.2414389,50.8752909,kozen,71045
139,3850,Nieuwerkerken,5.1909741787579,50.87457545,nieuwerkerken,71045
140,3870,Mettekoven,5.2896635,50.7803053,mettekoven,73022
141,3890,Gingelom,5.1325789475434,50.7513838,gingelom,71017
142,3890,Kortijs,5.1485502564418,50.7052793,kortijs,71017
143,3890,Montenaken,5.1386239079133,50.71838125,montenaken,71017
144,3891,Borlo,5.1743785728014,50.7345174,borlo,71017
145,3920,Lommel,5.3076895,51.2305657,lommel,72020
146,3940,Hechtel-Eksel,5.3415643775263,51.11664635,hechteleksel,72038
147,3945,Ham,5.1781109743218,51.11417145,ham,71069
148,3960,Bree,5.6229805058514,51.1386239,bree,72004
149,3971,Heppen,5.2265355962879,51.11582725,heppen,71034
150,4031,Angleur,5.5954054,50.6128164,angleur,62063
151,4041,Milmort,5.5929155,50.6904632,milmort,62051
152,4102,Ougrée,5.5389943,50.5992632,ougree,62096
153,4120,Neupré,5.4901079,50.5431751,neupre,62121
154,4120,Rotheux-Rimière,5.4811796,50.5353385,rotheuxrimiere,62121
155,4162,Hody,5.5009881,50.4869156,hody,61079
156,4170,Comblain-Au-Pont,5.5764707268884,50.474910743586,comblainaupont,62026
157,4190,Ferrières,5.605138,50.3999541,ferrieres,61019
158,4217,Héron,5.0971783,50.5508203,heron,61028
159,4217,Waret-L'evêque,5.0671316,50.5557893,waretl'eveque,61028
160,4250,Boëlhe,5.1679183,50.6841901,boelhe,64029
161,4250,Lens-Saint-Servais,5.16091,50.6637114,lenssaintservais,64029
162,4260,Fumal,5.184607,50.586887,fumal,64015
163,4280,Abolens,5.1498313,50.6720609,abolens,64034
164,4280,Avin,5.067671,50.620859,avin,64034
165,4280,Blehen,5.1255375,50.6629289,blehen,64034
166,4280,Grand-Hallet,5.0340611,50.6941211,grandhallet,64034
167,4280,Villers-Le-Peuplier,5.09579,50.656503,villerslepeuplier,64034
168,4300,Grand-Axhe,5.2243853,50.6789987,grandaxhe,64074
169,4300,Lantremange,5.2947196,50.7114397,lantremange,64074
170,4300,Oleye,5.2808546,50.7125474,oleye,64074
171,4317,Faimes,5.262322,50.665246,faimes,64076
172,4340,Fooz,5.4376155,50.6762489,fooz,62006
173,4340,Villers-L'evêque,5.4418773,50.7028423,villersl'eveque,62006
174,4342,Hognoul,5.4556394,50.6808099,hognoul,62006
175,4347,Fexhe-Le-Haut-Clocher,5.3985197,50.6660818,fexhelehautclocher,64025
176,4347,Freloux,5.4066762,50.6803347,freloux,64025
177,4350,Pousset,5.3034495,50.6956401,pousset,64063
178,4357,Limont,5.3107335,50.6600262,limont,64023
179,4360,Bergilers,5.3277139,50.7145424,bergilers,64056
180,4367,Fize-Le-Marsal,5.386298,50.701353,fizelemarsal,64021
181,4400,Awirs,5.409295,50.5985223,awirs,62120
182,4400,Flémalle-Grande,5.4729319,50.6155715,flemallegrande,62120
183,4420,Montegnée,5.5190161,50.64257,montegnee,62093
184,4450,Juprelle,5.5290689,50.7106926,juprelle,62060
185,4450,Slins,5.5652092,50.7277246,slins,62060
186,4453,Villers-Saint-Siméon,5.5434045,50.7097826,villerssaintsimeon,62060
187,4460,Bierset,5.4512607,50.6547149,bierset,62118
188,4500,Ben-Ahin,5.1773498,50.5033196,benahin,61031
189,4500,Huy,5.2357453,50.5215385,huy,61031
190,4520,Huccorgne,5.1647622,50.56759,huccorgne,61072
191,4520,Moha,5.1878867,50.5471619,moha,61072
192,4530,Vaux-Et-Borset,5.23141,50.6131537,vauxetborset,61068
193,4530,Villers-Le-Bouillet,5.2619239,50.5750242,villerslebouillet,61068
194,4537,Chapon-Seraing,5.2734472,50.609673,chaponseraing,61063
195,4540,Flône,5.3354736,50.5582387,flone,61003
196,4540,Ombret,5.3371708,50.5442809,ombret,61003
197,4550,Nandrin,5.4190411,50.506355,nandrin,61043
198,4557,Fraiture,5.4196671,50.478693,fraiture,61081
199,4557,Ramelot,5.3286278,50.4644497,ramelot,61081
200,4557,Soheit-Tinlot,5.3766541,50.4794492,soheittinlot,61081
201,4560,Clavier,5.3575692,50.4115085,clavier,61012
202,4560,Terwagne,5.3491827,50.4438855,terwagne,61012
203,4570,Vyle-Et-Tharoul,5.2683004,50.4462845,vyleettharoul,61039
204,4590,Ellemelle,5.442913,50.4664238,ellemelle,61048
205,4600,Richelle,5.695354,50.7171434,richelle,62108
206,4607,Bombaye,5.7429371,50.730153,bombaye,62027
207,4610,Beyne-Heusay,5.6534141,50.6220566,beyneheusay,62015
208,4630,Micheroux,5.7355403,50.6315865,micheroux,62099
209,4651,Battice,5.8194813,50.6482697,battice,63035
210,4653,Bolland,5.7594413,50.6614055,bolland,63035
211,4670,Blégny,5.7252372,50.6727185,blegny,62119
212,4670,Mortier,5.7432715,50.6821815,mortier,62119
213,4671,Housse,5.693985,50.6796259,housse,62119
214,4680,Hermée,5.6186068,50.7087526,hermee,62079
215,4682,Houtain-Saint-Siméon,5.6104199,50.7391753,houtainsaintsimeon,62079
216,4690,Boirs,5.5788622,50.7539251,boirs,62011
217,4690,Eben-Emael,5.6702417,50.7994409,ebenemael,62011
218,4690,Glons,5.5398432,50.7518981,glons,62011
219,4690,Roclenge-Sur-Geer,5.59407,50.756864,roclengesurgeer,62011
220,4710,Lontzen,6.0073447,50.6804233,lontzen,63048
221,4711,Walhorn,6.0469422,50.6750768,walhorn,63048
222,4730,Raeren,6.1108404,50.6761305,raeren,63061
223,4750,Butgenbach,6.2053573,50.4267259,butgenbach,63013
224,4770,Meyerode,6.1884932,50.3288415,meyerode,63001
225,4791,Thommen,6.0743425,50.2190586,thommen,63087
226,4800,Lambermont,5.191001,49.7051899,lambermont,85011
227,4801,Stembert,5.8952801,50.593109,stembert,63079
228,4831,Bilstain,5.9212234,50.623535,bilstain,63046
229,4840,Welkenraedt,5.9723396,50.6627086,welkenraedt,63084
230,4850,Plombières,5.9590725,50.7374801,plombieres,63088
231,4860,Pepinster,5.8037101,50.5675217,pepinster,63058
232,4870,Nessonvaux,5.7371309,50.573671,nessonvaux,62122
233,4870,Trooz,5.6883726,50.5728102,trooz,62122
234,4877,Olne,5.7479948,50.5901199,olne,63057
235,4890,Thimister,5.8650125,50.6529465,thimister,63089
236,4890,Thimister-Clermont,5.8634486463407,50.66298735,thimisterclermont,63089
237,4920,Ernonheid,5.6660069,50.4028521,ernonheid,62009
238,4950,Waimes,6.1117543,50.4149134,waimes,63080
239,4960,Bevercé,6.0391879,50.4415348,beverce,63049
240,4970,Stavelot,5.9308362,50.3940846,stavelot,63073
241,4987,Chevron,5.7299282,50.3819564,chevron,63075
242,4987,La Gleize,5.8459307,50.4128545,lagleize,63075
243,4987,Rahier,5.7786187,50.3860353,rahier,63075
244,5000,Namur,4.849314651989,50.45620385,namur,92094
245,5002,Saint-Servais,4.8351266178881,50.48141855,saintservais,92094
246,5003,Saint-Marc,4.8469587132153,50.4948666,saintmarc,92094
247,5020,Daussoulx,4.8769847282413,50.51724395,daussoulx,92094
248,5030,Ernage,4.6739886,50.5941971,ernage,92142
249,5030,Sauvenière,4.7248074,50.5810646,sauveniere,92142
250,5032,Bothey,4.6524505,50.521822,bothey,92142
251,5060,Falisolle,4.621259,50.4182456,falisolle,92137
252,5070,Aisemont,4.6513189,50.4048557,aisemont,92048
253,5070,Fosses-La-Ville,4.6978935,50.3959512,fosseslaville,92048
254,5080,Villers-Lez-Heest,4.8345691476021,50.5379166,villerslezheest,92141
255,5081,Bovesse,4.7787022193209,50.51440005,bovesse,92141
256,5100,Naninne,4.9316703499006,50.4146082,naninne,92094
257,5100,Wépion,4.8633768,50.4212957,wepion,92094
258,5101,Lives-Sur-Meuse,4.9384059263709,50.47132665,livessurmeuse,92094
259,5101,Loyers,4.9409795174479,50.4580989,loyers,92094
260,5140,Tongrinne,4.623887,50.5157258,tongrinne,92114
261,5150,Franière,4.7317891,50.4389093,franiere,92045
262,5190,Balâtre,4.6382422,50.4983123,balatre,92140
263,5300,Bonneville,5.0338525,50.4709296,bonneville,92003
264,5300,Sclayn,5.0284735,50.4897139,sclayn,92003
265,5310,Aische-En-Refail,4.8359955,50.5988682,aischeenrefail,92035
266,5310,Branchon,4.971969,50.629691,branchon,92035
267,5310,Noville-Sur-Méhaigne,4.8909225,50.6082112,novillesurmehaigne,92035
268,5310,Waret-La-Chaussée,4.9217571,50.5417091,waretlachaussee,92035
269,5330,Maillen,4.9699385,50.3775518,maillen,92006
270,5333,Sorinne-La-Longue,5.0294375,50.3896858,sorinnelalongue,92006
271,5340,Gesves,5.0776175,50.4028535,gesves,92054
272,5340,Haltinne,5.0744138,50.4508568,haltinne,92054
273,5350,Ohey,5.1238439,50.4359066,ohey,92097
274,5361,Mohiville,5.1923275,50.3176664,mohiville,91059
275,5370,Barvaux-Condroz,5.2607234,50.3291239,barvauxcondroz,91064
276,5370,Flostoy,5.1845059,50.3883757,flostoy,91064
277,5377,Heure,5.2963125,50.2945343,heure,91120
278,5380,Fernelmont,4.9746742,50.548118,fernelmont,92138
279,5380,Hemptinne,4.9869761,50.6010427,hemptinne,92138
280,5380,Marchovelette,4.9411438,50.5231886,marchovelette,92138
281,5380,Noville-Les-Bois,4.982708,50.5555805,novillelesbois,92138
282,5380,Pontillas,5.01707,50.5500591,pontillas,92138
283,5503,Sorinnes,4.982409,50.260159,sorinnes,91034
284,5530,Dorinne,4.97325,50.3173377,dorinne,91141
285,5530,Houx,4.8978933,50.3031942,houx,91141
286,5537,Denée,4.7512903,50.3179627,denee,91005
287,5540,Hastière,4.8225541872005,50.1973562,hastiere,91142
288,5540,Waulsort,4.8632452,50.2032886,waulsort,91142
289,5550,Bagimont,4.8751221,49.8241964,bagimont,91143
290,5550,Pussemange,4.8697858,49.8110791,pussemange,91143
291,5550,Sugny,4.9032847,49.8140011,sugny,91143
292,5555,Bièvre,5.0168496,49.9411216,bievre,91015
293,5555,Monceau-En-Ardenne,4.9859857,49.9046481,monceauenardenne,91015
294,5560,Hulsonniaux,4.947825,50.201583,hulsonniaux,91072
295,5561,Celles,5.0058339,50.2312617,celles,91072
296,5562,Custinne,5.0484175,50.2117661,custinne,91072
297,5570,Feschaux,4.910576,50.15093,feschaux,91013
298,5571,Wiesme,4.9767431,50.1487792,wiesme,91013
299,5573,Martouzin-Neuville,5.003949,50.1176141,martouzinneuville,91013
300,5574,Pondrôme,5.008842,50.099609,pondrome,91013
301,5580,Han-Sur-Lesse,5.1877385,50.1254505,hansurlesse,91114
302,5580,Villers-Sur-Lesse,5.1050287385834,50.1442751,villerssurlesse,91114
303,5590,Leignon,5.1102616,50.2687357,leignon,91030
304,5590,Pessoux,5.1707753,50.2825466,pessoux,91030
305,5600,Jamagne,4.531286,50.2180956,jamagne,93056
306,5600,Jamiolle,4.5079027,50.2122411,jamiolle,93056
307,5600,Neuville,5.7242282,50.3868446,neuville,63075
308,5620,Rosée,4.6876566,50.2323028,rosee,93022
309,5630,Daussois,4.455439,50.218825,daussois,93010
310,5630,Villers-Deux-Eglises,4.4827391,50.189702,villersdeuxeglises,93010
311,5640,Graux,4.7203188,50.325597,graux,92087
312,5640,Saint-Gérard,4.7395306,50.3463414,saintgerard,92087
313,5644,Ermeton-Sur-Biert,4.7197934,50.2975439,ermetonsurbiert,92087
314,5651,Berzée,4.4012206,50.2892396,berzee,93088
315,5660,Couvin,4.4955009,50.0524906,couvin,93014
316,5660,Mariembourg,4.5233186,50.0941307,mariembourg,93014
317,5660,Petite-Chapelle,4.505529,49.949789,petitechapelle,93014
318,5670,Le Mesnil,4.6712991,50.030867,lemesnil,93090
319,6010,Couillet,4.468631,50.391219,couillet,52011
320,6043,Ransart,4.481573078145,50.45615655,ransart,52011
321,6060,Gilly,4.485649013438,50.4269705,gilly,52011
322,6061,Montignies-Sur-Sambre,4.4729234863084,50.4109216,montigniessursambre,52011
323,6141,Forchies-La-Marche,4.3198191,50.4383794,forchieslamarche,52022
324,6182,Souvret,4.350827,50.450999,souvret,52015
325,6183,Trazegnies,4.3317415,50.4665295,trazegnies,52015
326,6210,Les Bons Villers,4.4252588130793,50.53495775,lesbonsvillers,52075
327,6210,Rèves,4.4054735658856,50.543725,reves,52075
328,6210,Villers-Perwin,4.4783773,50.5262014,villersperwin,52075
329,6223,Wagnelée,4.5273110200086,50.52262195,wagnelee,52021
330,6230,Buzet,4.3713097181263,50.53893345,buzet,52055
331,6230,Obaix,4.3401322241149,50.53439825,obaix,52055
332,6230,Viesville,4.4030299776693,50.4906258,viesville,52055
333,6240,Farciennes,4.553041,50.4273228,farciennes,52018
334,6250,Aiseau,4.5870152,50.4111232,aiseau,52074
335,6440,Fourbechies,4.3166667,50.1666667,fourbechies,56029
336,6460,Bailièvre,4.238617,50.069276,bailievre,56016
337,6460,Robechies,4.278378,50.072802,robechies,56016
338,6460,Villers-La-Tour,4.26287,50.035369,villerslatour,56016
339,6464,Bourlers,4.341293,50.027359,bourlers,56016
340,6464,L'escaillère,4.431664,49.947246,l'escaillere,56016
341,6500,Leugnies,4.196155,50.224642,leugnies,56005
342,6536,Donstiennes,4.3119991,50.2854167,donstiennes,56078
343,6540,Mont-Sainte-Geneviève,4.2377392,50.3766211,montsaintegenevieve,56044
344,6560,Erquelinnes,4.1241436,50.3102184,erquelinnes,56022
345,6567,Merbes-Le-Château,4.1644816,50.3234035,merbeslechateau,56049
346,6593,Macquenoise,4.1802891,49.9755399,macquenoise,56051
347,6594,Beauwelz,4.156972,50.015365,beauwelz,56051
348,6596,Forge-Philippe,4.2520681,49.96543,forgephilippe,56051
349,6596,Seloignes,4.255615,50.016087,seloignes,56051
350,6600,Villers-La-Bonne-Eau,5.7477792,49.9345566,villerslabonneeau,82003
351,6637,Tintange,5.7518438,49.878638,tintange,82009
352,6640,Sibret,5.6352461,49.968275,sibret,82036
353,6662,Tavigny,5.837773,50.1081487,tavigny,82014
354,6673,Cherain,5.8646609,50.1806741,cherain,82037
355,6690,Bihain,5.8082072,50.2390245,bihain,82032
356,6700,Bonnert,5.8190143,49.7107729,bonnert,81001
357,6700,Heinsch,5.7464566,49.7007526,heinsch,81001
358,6704,Guirsch,5.853381,49.7193575,guirsch,81001
359,6730,Tintigny,5.5185152,49.6820986,tintigny,85039
360,6742,Chantemelle,5.6551334,49.6535106,chantemelle,85009
361,6747,Meix-Le-Tige,5.7187012,49.6151951,meixletige,85034
362,6760,Ethe,5.5766897,49.5814209,ethe,85045
363,6761,Latour,5.5704642,49.5581925,latour,85045
364,6767,Torgny,5.4735035,49.5085018,torgny,85047
365,6769,Villers-La-Loue,5.481043,49.5749479,villerslaloue,85024
366,6780,Messancy,5.8169286,49.5969055,messancy,81015
367,6780,Wolkrange,5.7983045,49.6350021,wolkrange,81015
368,6812,Suxy,5.4005563,49.7626877,suxy,85007
369,6820,Florenville,5.3100518,49.6993182,florenville,85011
370,6820,Fontenoille,5.234469,49.71508,fontenoille,85011
371,6821,Lacuisine,5.318262,49.7170106,lacuisine,85011
372,6823,Villers-Devant-Orval,5.331466,49.6185771,villersdevantorval,85011
373,6824,Chassepierre,5.2621817,49.7076905,chassepierre,85011
374,6836,Dohan,5.1418578,49.7973741,dohan,84010
375,6840,Grandvoir,5.3717959,49.8576034,grandvoir,84043
376,6840,Tournay,5.3969928,49.8543387,tournay,84043
377,6856,Fays-Les-Veneurs,5.1607144,49.8662058,fayslesveneurs,84050
378,6860,Mellier,5.5209461,49.7671531,mellier,84033
379,6860,Witry,5.6138516,49.8589203,witry,84033
380,6870,Arville,5.3166577,50.0323986,arville,84059
381,6870,Awenne,5.306188,50.074242,awenne,84059
382,6870,Hatrival,5.348119,50.0052874,hatrival,84059
383,6870,Saint-Hubert,5.3738561,50.0251428,sainthubert,84059
384,6880,Cugnon,5.2033082,49.8020427,cugnon,84009
385,6887,Herbeumont,5.2377736,49.7815364,herbeumont,84029
386,6887,Straimont,5.3811714,49.7961667,straimont,84029
387,6890,Anloy,5.2215609,49.9499043,anloy,84035
388,6920,Wellin,5.1146708,50.0822967,wellin,84075
389,6927,Bure,5.261162,50.0885262,bure,84068
390,6927,Grupont,5.2798077,50.0923432,grupont,84068
391,6929,Gembes,5.063233,49.997198,gembes,84016
392,6940,Grandhan,5.4086678,50.3299795,grandhan,83012
393,6940,Septon,5.423028,50.3570338,septon,83012
394,6941,Heyd,5.562158,50.346445,heyd,83012
395,6941,Izier,5.5793252,50.3848936,izier,83012
396,6951,Bande,5.4154822,50.1665822,bande,83040
397,6953,Ambly,5.3142288,50.1441815,ambly,83040
398,6953,Lesterny,5.2799209,50.1109713,lesterny,83040
399,6960,Malempré,5.7155249,50.2816159,malempre,83055
400,6960,Vaux-Chavanne,5.6968767,50.3021516,vauxchavanne,83055
401,6972,Erneuville,5.5507905,50.1137831,erneuville,83049
402,6980,La Roche-En-Ardenne,5.5701521878995,50.182916023074,larocheenardenne,83031
403,6990,Hampteau,5.4729019,50.2579039,hampteau,83028
404,6990,Marenne,5.4165812,50.2418351,marenne,83028
405,7020,Maisières,3.962763,50.4901522,maisieres,53053
406,7021,Havre,4.0453329,50.4643434,havre,53053
407,7024,Ciply,3.9438349,50.4193042,ciply,53053
408,7033,Cuesmes,3.9206652,50.436171,cuesmes,53053
409,7050,Herchies,3.8577095,50.528238,herchies,53044
410,7060,Horrues,4.0413076,50.6093445,horrues,55040
411,7070,Gottignies,4.0622054,50.4971875,gottignies,55035
412,7070,Mignault,4.152112,50.5291801,mignault,55035
413,7080,Frameries,3.8905656,50.4087571,frameries,53028
414,7080,La Bouverie,3.8774491,50.407951,labouverie,53028
415,7090,Braine-Le-Comte,4.1425138,50.6123481,brainelecomte,55004
416,7090,Steenkerque,4.0698505,50.6432692,steenkerque,55004
417,7100,Haine-Saint-Paul,4.1883094,50.454942,hainesaintpaul,58001
418,7110,Houdeng-Aimeries,4.1524459,50.4835958,houdengaimeries,58001
419,7133,Buvrinnes,4.2055425,50.3897538,buvrinnes,58002
420,7134,Epinois,4.2093685,50.4049792,epinois,58002
421,7134,Leval-Trahegnies,4.218073,50.416547,levaltrahegnies,58002
422,7180,Seneffe,4.2664609240834,50.52505545,seneffe,55085
423,7190,Ecaussinnes-D'enghien,4.1776303,50.5714795,ecaussinnesd'enghien,55050
424,7190,Marche-Lez-Ecaussinnes,4.1832813,50.5468953,marchelezecaussinnes,55050
425,7301,Hornu,3.8276077,50.4337613,hornu,53014
426,7321,Blaton,3.6611754,50.5011724,blaton,51009
427,7321,Harchies,3.6936,50.4794445,harchies,51009
428,7330,Saint-Ghislain,3.8214781396442,50.448359502766,saintghislain,53070
